_id,title,url
5f1a1e12da34f928a86b7520,"Revelan las primeras imágenes de la quinta temporada de 'Lucifer', la serie de Netflix",www.eluniverso.com/entretenimiento/2020/07/07/nota/7898106/primeras-imagenes-quinta-temporada-lucifer-serie-netflix
5f1a1e12da34f928a86b7521,Consuelo Vargas: 55 años de vida artística y de amor a una patria que la conquistó,www.eluniverso.com/entretenimiento/2020/07/16/nota/7908036/consuelo-vargas-55-anos-vida-artistica-amor-patria-que
5f1a1e12da34f928a86b7522,"Horóscopo de este jueves 16 de julio del 2020, consulta tu signo zodiacal",www.eluniverso.com/larevista/2020/07/16/nota/7902810/horoscopo-este-jueves-16-julio-2020-consulta-tu-signo-zodiacal
5f1a1e12da34f928a86b7523,Agenda de actividades para este jueves 16 de julio del 2020,www.eluniverso.com/entretenimiento/2020/07/15/nota/7907937/agenda-actividades-guayaquil-entrevistas-television-musica
5f1a1e12da34f928a86b7524,Conoce cuáles son los teléfonos Android más seguros de 2020,www.eluniverso.com/larevista/2020/07/08/nota/7898976/conoce-cuales-son-telefonos-android-mas-seguros
5f1a1e12da34f928a86b7525,Amazon añade función de manos libres a Alexa para móviles iOS y Android,www.eluniverso.com/larevista/2020/07/08/nota/7898961/amazon-manos-libres-alexa-celulares-android-ios
5f1a1e12da34f928a86b7526,Microsoft y LinkedIn se unen para capacitar gratuitamente a personas con y sin empleo en 10 áreas con alta demanda,www.eluniverso.com/noticias/2020/07/08/nota/7898931/no-tienes-empleo-microsoft-linkedin-se-unen-capacitarte
5f1a1e12da34f928a86b7527,"Por grupos, la Orquesta Sinfónica de Guayaquil reinició los ensayos",www.eluniverso.com/entretenimiento/2020/07/07/nota/7898136/orquesta-sinfonica-guayaquil-reinicia-ensayos-conciertos
5f1a1e12da34f928a86b7528,Estas son las familias de razas de perro que existen,www.eluniverso.com/larevista/2020/07/03/nota/7893393/familias-razas-perro-que-existen
5f1a1e12da34f928a86b7529,¿Por qué el 4 de julio es el Día de la Independencia de Estados Unidos?,www.eluniverso.com/larevista/2020/07/03/nota/7893903/4-julio-dia-independencia-estados-unidos
5f1a1e12da34f928a86b752a,"Daniel Goleman: las 3 poderosas habilidades que manejan las personas con alta ""inteligencia emocional"" en el trabajo (y cuál es la trampa más común que deben evitar)",www.eluniverso.com/larevista/2020/07/03/nota/7893492/daniel-goleman-3-poderosas-habilidades-que-manejan-personas-alta
5f1a1e12da34f928a86b752b,"Twitch, la plataforma de pasatiempo que hoy es un trabajo para algunos ",www.eluniverso.com/entretenimiento/2020/07/07/nota/7897860/twitch-plataforma-que-ayuda-descubrir-habilidades
5f1a1e12da34f928a86b752c,Agenda de actividades para este viernes 10 de julio del 2020,www.eluniverso.com/entretenimiento/2020/07/09/nota/7900572/agenda-actividades-este-viernes-10-julio-2020
5f1a1e12da34f928a86b752d,Jornada hípica vuelve a ser dominical y el clásico se correrá en los 1600 metros,www.eluniverso.com/deportes/2020/07/11/nota/7902666/jornada-hipica-vuelve-ser-dominical-clasico-se-correra-1-600-metros
5f1a1e12da34f928a86b752e,"UFC 251: cartelera, horarios y canales de TV para ver Usman vs. Masvidal",www.eluniverso.com/deportes/2020/07/10/nota/7902108/ufc251-kamaru-usman-jorge-masvidal-cartelera-horarios-canales
5f1a1e12da34f928a86b752f,Con problemas respiratorios y con un paro cardiaco falleció el cantante Roberto Morocho,www.eluniverso.com/entretenimiento/2020/07/15/nota/7907907/muere-roberto-morocho-chupate-plata-gastate-plata
5f1a1e12da34f928a86b7530,Así serían los pagos en línea con Chrome para Android y su autenticación biométrica,www.eluniverso.com/larevista/2020/07/07/nota/7898337/chrome-android-autenticacion-biometrica-pagos-online
5f1a1e12da34f928a86b7531,"¿Avances en la convergencia entre WhatsApp, Instagram y Facebook Messenger?",www.eluniverso.com/noticias/2020/07/07/nota/7898409/avances-convergencia-whatsapp-instagram-facebook-messenger
5f1a1e12da34f928a86b7532,La Orquesta Filarmónica Municipal de Guayaquil reinició sus actividades,www.eluniverso.com/entretenimiento/2020/07/07/nota/7897686/orquestas-guayaquil-retornan-ensayos-escenarios
5f1a1e12da34f928a86b7533,83% de latinoamericanos han mantenido o aumentado su consumo de audios en streaming,www.eluniverso.com/entretenimiento/2020/07/07/nota/7898538/83-latinoamericanos-han-mantenido-o-aumentado-su-consumo
5f1a1e12da34f928a86b7534," Horóscopo de este viernes 3 de julio del 2020, consulta tu signo zodiacal",www.eluniverso.com/larevista/2020/07/03/nota/7892355/horoscopo-este-viernes-3-julio-2020-consulta-tu-signo-zodiacal
5f1a1e12da34f928a86b7535,"Carrera de la rata, situación financiera en la que solo se trabaja para cubrir y generar más deudas",www.eluniverso.com/noticias/2020/07/01/nota/7891683/carrera-rata-economia-finanzas-gastos-salario
5f1a1e12da34f928a86b7536,El truco para transcribir tus notas de voz de WhatsApp a texto,www.eluniverso.com/entretenimiento/2020/07/08/nota/7898943/whatsapp-truco-transcribir-notas-voz-voicenote-audio
